ID,AREA,TOWN,X,Y
2450,4.25,Norton,226486.24899,853782.14868
2580,5.38,Taunton,227948.71116,851374.79205
2581,5.00,Taunton,228550.31007,848587.11148
2582,1.87,Taunton,231716.30275,846768.10943
2584,0.27,Taunton,233559.55875,847671.44849
2607,1.05,Taunton,234902.33275,847403.09651
2608,0.32,Taunton,237140.79279,846143.68194
2609,3.53,Taunton,238445.77449,846579.55101
2610,3.66,Taunton,240457.04388,846251.39118
2451,2.01,Norton,225780.82086,855970.58891
2455,3.36,Norton,223708.30902,853837.92956
2449,4.01,Norton,228286.20544,857312.79358
2579,2.58,Taunton,230085.44255,853160.75060
2595,1.07,Taunton,231540.19469,850799.31883
2586,0.72,Taunton,231374.16441,849120.48560
2583,1.10,Taunton,232682.58593,848150.51849
2585,0.38,Taunton,233529.05348,849107.22566
2591,0.32,Taunton,234295.81746,849245.26744
2606,1.13,Taunton,235642.08573,848054.39670
2454,1.61,Norton,221373.60050,856968.78185
2504,2.96,Attleboro,219608.20177,857207.03095
2512,1.04,Attleboro,220174.46022,854655.37834
2518,4.45,Attleboro,221380.49771,852707.14929
2514,0.12,Attleboro,218682.45231,854296.93236
2515,0.73,Attleboro,218251.03352,853618.18755
2517,2.31,Attleboro,218206.45933,851372.57836
2516,1.03,Attleboro,217521.46619,852438.60605
2500,0.68,Attleboro,215542.95281,851066.06469
2499,2.40,Attleboro,214604.26497,851579.00331
2501,0.96,Attleboro,215945.60748,853486.02621
2498,2.81,Attleboro,213538.93865,853045.78329
2483,1.01,North Attleborough,213789.25807,855582.60084
2487,0.35,North Attleborough,212767.57942,854472.59318
2486,0.51,North Attleborough,212774.18540,856122.76941
2481,0.61,North Attleborough,214011.95637,857174.75731
2502,0.84,Attleboro,215568.99957,855780.12328
2494,0.31,Attleboro,212046.22499,852319.29330
2490,2.74,North Attleborough,210844.99746,854009.59771
2488,0.11,North Attleborough,212470.74012,855140.02401
2485,2.03,North Attleborough,211205.42402,856637.06545
2503,1.69,Attleboro,217485.03628,856731.15625
2508,0.68,Attleboro,216306.76363,855008.58119
2495,0.63,Attleboro,211748.10839,850779.09005
2492,0.90,Attleboro,210713.37079,851559.29922
2489,0.18,North Attleborough,212245.52041,854404.14667
2469,1.49,North Attleborough,217866.76868,859497.97574
2509,0.55,Attleboro,216976.26220,854251.53781
2497,0.31,Attleboro,212551.28843,850041.89024
2496,0.30,Attleboro,211306.14207,849736.02638
2491,0.58,Attleboro,210472.74609,850194.12815
2427,2.42,Mansfield,220405.60125,859909.15380
2510,0.10,Attleboro,217813.51759,854822.61737
2429,2.03,Mansfield,222764.07499,860839.68291
2453,2.24,Norton,222742.33833,857288.72250
2506,0.16,Attleboro,218292.42312,855748.65649
2505,0.62,Attleboro,219302.44909,855548.18118
2511,0.10,Attleboro,218529.78869,854926.60539
2513,0.11,Attleboro,218259.20930,854582.20674
2447,1.29,Norton,225571.36282,859741.89282
2452,2.90,Norton,224069.20601,858483.96731
2444,2.03,Norton,227201.75834,860854.23619
2448,0.74,Norton,226074.64500,858057.35538
2445,2.49,Norton,229341.96490,859641.58202
2446,2.35,Norton,231200.24302,859139.59542
2710,4.23,Plymouth,266248.96406,851886.08786
2689,4.60,Carver,261936.92213,850302.22195
2691,4.79,Carver,263081.49332,846977.67302
2690,5.89,Carver,260430.63823,844690.97925
2688,3.33,Carver,259144.76905,848145.24675
2622,7.28,Middleborough,257838.51945,843175.42724
2692,6.25,Carver,263916.13036,841742.94867
2623,10.56,Middleborough,255218.80956,848314.98277
2620,10.86,Middleborough,251213.98746,843332.27498
2621,8.84,Middleborough,255149.99367,841248.91793
2625,2.72,Middleborough,250133.15730,847752.80740
2618,4.67,Lakeville,247294.43044,845541.03095
2619,7.81,Lakeville,248086.23508,840596.31846
2712,27.57,Plymouth,269117.51873,845650.56000
2615,4.24,Lakeville,244610.53766,844069.36887
2613,4.42,Lakeville,244807.42751,839898.31244
2614,5.66,Lakeville,241933.80989,841701.84497
2612,4.59,Lakeville,241412.66592,838532.71921
2611,3.82,Taunton,242326.72017,847280.91631
2548,4.23,Raynham,240297.15946,852408.32585
2545,1.36,Raynham,241049.65976,849530.41181
2632,2.66,Middleborough,243974.91510,851236.57823
2616,3.78,Lakeville,244239.70568,848109.51035
2626,0.50,Middleborough,248086.02049,848238.69346
2617,0.90,Lakeville,246169.48609,848013.74901
2627,0.42,Middleborough,248770.31079,848874.48784
2628,0.59,Middleborough,249245.63655,849923.24073
2624,4.59,Middleborough,252116.56587,850197.92109
2686,2.74,Carver,257420.14483,851229.82719
2674,11.71,Plympton,257051.77285,856408.10454
2685,4.35,Carver,259824.95711,853625.98114
2687,2.17,Carver,259455.55397,851141.91037
2549,1.75,Raynham,238616.61514,854477.23890
2557,4.39,Bridgewater,239001.13488,858474.41518
2558,2.55,Bridgewater,240510.19875,855908.72204
2633,5.95,Middleborough,245301.08823,852815.26333
2634,10.19,Middleborough,249601.58357,854183.85082
2669,6.19,Halifax,251235.22983,858364.03416
2635,4.44,Middleborough,253532.33991,853404.06157
2670,2.55,Halifax,254111.32568,859220.72493
2672,2.82,Halifax,255971.22410,861935.08461
2673,3.37,Plympton,257803.52970,860140.04764
2684,6.64,Kingston,262545.87989,857570.64169
2654,3.61,Pembroke,255577.41501,865815.75401
2655,5.53,Pembroke,258608.83704,865357.08933
2682,1.90,Kingston,259312.78768,862693.22483
2683,2.75,Kingston,260145.64466,860159.45683
2680,1.02,Kingston,263005.00856,861120.08852
2677,1.23,Kingston,264730.25523,859583.20606
2553,3.52,Raynham,236521.50983,853963.61150
2550,1.73,Raynham,237466.35973,852082.69418
2598,0.30,Taunton,235361.44859,850827.16407
2547,0.62,Raynham,238883.80747,850589.23949
2551,0.18,Raynham,237041.64336,850822.20748
2552,0.17,Raynham,237078.47366,850539.45337
2604,1.15,Taunton,236683.56847,849562.89725
2546,1.55,Raynham,238844.31685,849423.32605
2555,1.78,Raynham,235396.59087,855417.22089
2575,1.92,Taunton,233402.07701,855285.70479
2601,0.40,Taunton,233053.37802,852863.92278
2576,1.74,Taunton,231758.22604,853882.89338
2573,4.40,Taunton,232940.73490,857890.92499
2600,0.20,Taunton,233607.72478,851951.39597
2596,0.61,Taunton,232749.44590,851678.91889
2574,0.75,Taunton,230594.30850,856096.59187
2599,0.76,Taunton,234675.10271,851724.85169
2597,0.33,Taunton,234074.97223,850942.77366
2589,0.16,Taunton,233215.02585,850434.11757
2594,0.05,Taunton,232595.60346,850792.75515
2578,0.20,Taunton,230294.10655,854578.67319
2592,0.15,Taunton,234265.27169,849999.36883
2590,0.07,Taunton,233714.14378,849777.15169
2588,0.35,Taunton,232726.33477,850012.17075
2603,0.42,Taunton,235287.46694,850147.21751
2605,0.63,Taunton,236370.00828,848281.37405
2653,2.55,Pembroke,256117.38565,868651.34037
2656,3.96,Pembroke,259117.07468,869350.13010
2660,5.39,Duxbury,262151.02571,869184.42539
2661,2.61,Duxbury,262157.50460,864638.86561
2681,1.74,Kingston,261114.21534,862198.48024
2679,1.17,Kingston,262880.65756,862665.23585
2678,0.76,Kingston,264462.55325,861395.31076
2652,3.05,Pembroke,256067.40483,870857.50667
2657,1.72,Pembroke,258116.62914,872294.34146
2658,1.82,Pembroke,260641.85220,871494.88327
2638,2.06,Marshfield,262779.96053,872901.26323
2642,1.98,Marshfield,265157.56685,870739.36318
2663,4.78,Duxbury,265651.98616,867379.49254
2662,2.97,Duxbury,263177.24377,866564.71291
2664,2.40,Duxbury,265061.42611,863847.30672
2709,1.54,Plymouth,266976.16238,854984.28843
2711,3.16,Plymouth,269652.74161,853208.38674
2559,2.74,Bridgewater,242776.70216,855691.94670
2567,2.61,Bridgewater,244988.69022,855724.21401
2572,2.60,Bridgewater,245766.57346,857511.69306
2571,3.58,Bridgewater,247073.70703,858873.87420
2569,2.45,Bridgewater,247997.87079,860655.26988
2542,3.29,East Bridgewater,247823.79743,862611.43259
2668,3.90,Halifax,251411.00063,862183.16098
2649,2.91,Hanson,253508.52779,864578.49497
2671,1.90,Halifax,253920.82018,861855.17497
2650,1.38,Hanson,253169.24486,867136.26876
2651,2.62,Hanson,253582.59753,869734.80567
1896,2.47,Hanover,251804.34292,872657.00501
1897,2.65,Hanover,254363.93857,872881.72243
1898,1.56,Hanover,256505.97287,874099.28606
1909,4.08,Norwell,258251.49224,875793.16788
2659,1.28,Pembroke,259797.50447,873205.60376
2636,6.64,Marshfield,261130.11852,876421.13077
2639,4.08,Marshfield,265697.67843,873649.38157
2641,1.63,Marshfield,267293.91668,872051.17795
2643,2.72,Marshfield,267773.96872,870001.57509
2666,2.53,Duxbury,269331.03574,867169.68603
2665,1.75,Duxbury,266869.16632,864183.27437
2697,0.63,Plymouth,267444.54142,857386.64867
2699,0.33,Plymouth,268575.48726,856397.49672
2702,0.77,Plymouth,269086.92699,855326.60914
2715,5.82,Plymouth,273786.96770,840976.58847
2577,0.41,Taunton,230790.79619,855088.44553
1895,2.33,Hanover,253677.18368,874875.03306
1899,0.65,Hanover,255134.67208,876118.05668
1907,5.87,Norwell,258589.47376,880563.74587
1915,2.87,Scituate,261639.05761,881095.68957
2637,5.93,Marshfield,264455.41709,876757.94358
2644,1.15,Marshfield,270002.62736,871742.07477
2645,1.56,Marshfield,269416.98257,869868.22358
2667,1.60,Duxbury,268196.56654,863969.92126
2705,1.83,Plymouth,265670.14096,856612.33433
2695,0.47,Plymouth,266710.15938,858519.78085
2696,0.29,Plymouth,268061.98263,857526.73159
2700,0.09,Plymouth,269225.17632,856801.21559
2701,0.21,Plymouth,269681.85649,856166.41292
2716,5.03,Plymouth,277206.80704,840253.57350
2717,4.04,Plymouth,274072.09142,837428.44197
1908,3.39,Norwell,256236.45808,877773.38155
1912,3.87,Scituate,258126.26563,883573.06471
1916,2.67,Scituate,263785.21306,881772.53542
2640,0.89,Marshfield,268319.93085,873659.83952
2676,0.78,Kingston,264948.58116,857893.94239
2675,1.00,Kingston,265985.27884,859817.89146
2694,0.41,Plymouth,267716.29961,858697.38680
2698,0.18,Plymouth,268623.36714,857466.43391
2727,1.26,Plymouth,279013.33240,841324.04451
1906,5.53,Norwell,254612.84711,880790.58287
1872,4.72,Cohasset,255519.07406,886211.44950
1911,1.65,Scituate,259662.09428,885277.05924
1914,2.16,Scituate,262394.24687,884864.32408
2726,3.52,Plymouth,278041.01373,844470.18140
2725,4.32,Plymouth,279295.44184,846710.14808
2703,0.42,Plymouth,270171.23684,855379.78946
2704,1.42,Plymouth,271448.70239,854802.95297
2706,0.89,Plymouth,265857.45779,855558.15046
2707,1.76,Plymouth,263247.89544,853980.77621
2721,0.65,Plymouth,279436.81472,850109.73421
2720,1.33,Plymouth,278434.55999,852926.56913
2719,3.16,Plymouth,274733.65855,856663.33246
6097,0.37,,216275.48563,847908.62914
6091,0.12,,209775.91261,847910.73014
6092,0.10,,210689.13026,847935.07862
6095,0.28,,214122.36805,847693.52074
6096,0.29,,215031.95545,847814.20531
6088,0.11,,207927.83856,851561.10907
6090,0.06,,207896.31466,849476.37898
6089,0.06,,207862.20102,850354.96854
6093,0.08,,212030.53112,847919.82873
6094,0.06,,212632.99161,847997.40243
2493,0.18,Attleboro,211706.43784,852724.27441
6114,0.24,,260343.69064,837676.99056
6107,0.39,,238424.97976,839109.82510
6101,0.89,,227368.38430,845408.50781
6098,0.52,,220479.46618,848435.46353
6099,0.39,,223843.67494,849549.32271
6100,0.34,,224846.69850,849281.16294
2587,0.26,Taunton,232198.20905,849496.76398
6102,0.47,,231849.39859,843135.71154
6104,0.44,,236616.10644,844143.21597
6103,0.37,,234015.34102,845189.45174
2554,0.56,Raynham,234645.66594,854034.06411
2593,0.21,Taunton,233668.76196,850608.60077
2602,0.65,Taunton,233938.11093,853208.19800
6111,0.35,,249176.95369,836572.34288
6108,0.18,,244802.38819,836377.03562
6109,0.13,,245546.63551,836704.28621
6110,0.39,,247389.84572,836760.47780
6105,0.12,,239374.07707,843146.34519
6106,0.21,,238965.22493,842526.20373
2630,1.39,Middleborough,246930.27605,849901.53226
2629,0.42,Middleborough,248333.42166,850251.61431
2631,0.69,Middleborough,246192.21546,849266.27446
6113,0.33,,254487.00179,837449.67019
6112,0.34,,252001.38625,836704.53262
2713,4.38,Plymouth,272725.41356,849538.43394
2718,7.07,Plymouth,274622.46499,852319.92744
2724,2.80,Plymouth,275063.48178,848304.28082
2714,5.61,Plymouth,274856.27960,844471.36853
2723,3.37,Plymouth,277348.57177,849002.48974
2722,1.36,Plymouth,277689.08303,851524.00867
6116,0.15,,262285.44493,838528.97233
6115,0.17,,261556.59847,838098.19939
6117,0.10,,263128.93657,838319.13332
2693,5.54,Carver,265428.12580,845414.91365
2708,2.76,Plymouth,264477.63470,852645.38532
6118,0.26,,271831.15338,838592.09572
6119,0.40,,275042.69350,835196.43608
6121,0.15,,278325.71908,837024.51595
6120,0.23,,277275.18429,836164.23491
6122,0.08,,279390.91304,838682.90131
6123,0.10,,279917.38205,839133.59921
1543,5.49,Sudbury,209055.28464,905337.96589
1542,2.97,Sudbury,206488.21274,907695.10544
1544,3.57,Sudbury,205384.14925,905305.32469
1467,2.35,Maynard,203523.45170,907223.64049
1438,2.49,Concord,207615.14660,909936.70558
1460,1.77,Acton,205077.53787,911005.71302
1462,0.88,Maynard,203848.60976,909975.32946
1458,2.37,Acton,202814.14583,912524.14569
1439,0.55,Concord,207692.00769,911332.86206
1461,0.84,Maynard,202601.55562,909625.96504
2202,2.74,Stow,201174.24549,910140.25563
1440,0.92,Concord,207926.16104,912313.81355
1459,2.06,Acton,205574.20257,912648.04126
2204,6.07,Stow,200144.60019,906681.86866
2201,5.72,Stow,198273.00694,910940.13102
1442,5.37,Concord,210155.65109,914871.75990
1444,6.82,Carlisle,211407.96375,918494.03242
1450,1.66,Acton,207975.51803,916680.39000
1446,1.57,Acton,207738.86280,918802.57895
2186,3.92,Westford,207429.03178,921719.39403
1453,1.89,Acton,206005.91168,914393.71857
1448,0.87,Acton,206000.28232,917769.70921
1447,0.77,Acton,206268.19059,918895.48704
2189,1.86,Westford,204729.76480,921431.45033
2184,0.25,Westford,206574.83572,924191.60409
2185,1.26,Westford,208013.76684,924291.53272
1454,0.06,Acton,204169.15156,913888.68920
1455,0.73,Acton,203299.52296,914485.28438
1449,3.28,Acton,204602.80643,916222.02030
2190,3.67,Littleton,203622.86025,918695.02569
2193,0.48,Littleton,201604.66735,921618.70123
2179,2.19,Westford,202306.11433,924072.97240
2188,0.26,Westford,205309.59273,923400.98072
2181,1.78,Westford,205171.63001,926130.31087
2183,0.23,Westford,207118.59396,924795.77769
2182,2.62,Westford,207086.26009,926905.31184
1457,1.21,Acton,201230.31835,913518.79172
1456,0.95,Acton,202354.07578,915362.35501
2199,5.10,Boxborough,199375.41847,915993.97714
2197,1.78,Littleton,199451.69403,918796.46431
2191,3.36,Littleton,201286.98071,919476.08380
2194,3.22,Littleton,200324.36654,923353.51973
2175,6.22,Westford,202273.22850,928210.29509
2180,3.41,Westford,203906.82514,924913.70133
2200,3.60,Boxborough,198116.22804,913759.06441
2198,1.69,Boxborough,196902.54268,916579.79428
2196,2.12,Littleton,197790.74787,920661.07081
2195,1.81,Littleton,199128.69676,921857.25584
2213,3.07,Ayer,196533.50813,923615.32417
2212,5.12,Groton,197917.79474,926163.40246
2210,5.82,Groton,198522.10699,929468.60156
2172,4.71,Tyngsborough,202290.18470,932208.71532
2203,3.44,Stow,196748.46039,907972.60197
2227,6.67,Bolton,193636.84738,908519.63698
2224,5.58,Harvard,193742.21605,913399.05150
2223,4.67,Harvard,195454.22832,917153.09018
2220,4.48,Harvard,194522.49666,920409.42577
2218,0.86,Ayer,194985.50742,922350.96608
2214,1.86,Ayer,193881.64294,924075.50806
2211,2.35,Groton,195093.91467,926832.62859
2208,8.41,Groton,195862.90007,932005.78271
2174,10.06,Dunstable,198444.47408,936303.82617
2173,6.66,Dunstable,202237.59171,936050.79341
1445,8.68,Carlisle,212857.26734,921096.25377
2139,3.03,Chelmsford,210116.54958,924195.53440
2135,1.05,Chelmsford,210139.02120,926440.00408
2216,1.35,Ayer,191827.41684,922346.29808
2217,0.41,Ayer,192993.06886,922841.91573
2215,1.94,Ayer,191915.15760,924638.62217
2206,3.13,Groton,192713.53285,927645.86124
2207,1.32,Groton,192833.46654,930190.58490
2232,8.82,Pepperell,190247.59582,933443.87994
2229,4.38,Pepperell,193865.21468,937872.65965
1394,1.77,Billerica,217254.23612,920200.18186
1424,3.18,Bedford,216965.73511,917534.65034
1443,3.18,Concord,213292.92239,915465.44162
1432,3.70,Concord,214577.80331,913020.14732
1433,0.29,Concord,211833.60974,912316.49793
1441,1.29,Concord,210267.44424,912607.68744
1437,0.79,Concord,209869.37192,911370.35771
1436,3.32,Concord,210194.32415,908931.64760
1414,2.02,Lincoln,213376.48335,906184.89208
1409,1.37,Billerica,215464.72127,921787.18659
2137,1.46,Chelmsford,213920.40472,925526.97527
2138,2.21,Chelmsford,212530.08112,924966.23465
2136,0.91,Chelmsford,211677.24054,926570.02087
2133,0.37,Chelmsford,212925.38248,927789.73298
1410,2.55,Billerica,215754.43826,923575.38919
1413,1.86,Billerica,216612.88447,925978.22680
2131,0.60,Chelmsford,214804.91144,926977.00502
2129,1.46,Chelmsford,215778.61515,928274.21452
1408,1.76,Billerica,218276.37916,927467.26415
2132,0.69,Chelmsford,214027.88736,927800.65269
2101,0.31,Lowell,216269.66295,929902.78382
2100,0.65,Lowell,217389.02458,929966.43519
2142,0.59,Chelmsford,213203.35091,928686.17024
2103,0.35,Lowell,216223.33024,930857.83819
2099,0.62,Lowell,217314.31181,931037.63382
2134,0.22,Chelmsford,212249.87766,927930.31792
2140,1.83,Chelmsford,209338.71896,927306.83406
2128,0.61,Lowell,212314.12197,930565.40005
2104,0.12,Lowell,216003.37314,931587.53876
2097,0.40,Lowell,217350.19929,931897.56471
2098,0.58,Lowell,218211.61449,932052.21659
1362,0.33,Tewksbury,218909.59705,931441.66849
1356,0.78,Tewksbury,219850.56830,930492.15674
2144,0.67,Chelmsford,210926.04179,930720.93839
2127,0.36,Lowell,212002.81081,931755.71484
2107,0.17,Lowell,215643.73100,932319.59815
2096,0.15,Lowell,216481.17921,932057.49344
2094,0.22,Lowell,216620.22612,932645.44862
2095,0.43,Lowell,218087.44783,933209.08263
1363,2.14,Tewksbury,219855.95989,932838.24312
2145,2.00,Chelmsford,209075.51846,929555.96339
2146,0.69,Chelmsford,209961.20209,931603.30122
2081,1.28,Lowell,210579.98747,933226.35745
2115,0.17,Lowell,214618.29186,932379.21044
2108,0.07,Lowell,215471.67146,932633.76983
2109,0.09,Lowell,215812.18277,932950.47996
2093,0.46,Lowell,216782.59051,933290.51645
2151,0.84,Dracut,218049.52498,934260.39784
2150,2.65,Dracut,219792.52968,935641.17820
2147,1.24,Chelmsford,208107.94558,930996.54775
2148,1.42,Chelmsford,208402.98811,932547.45835
2167,1.16,Tyngsborough,208957.81547,934158.76675
2166,1.44,Tyngsborough,209294.20433,935535.50092
2160,2.24,Dracut,211316.52417,935560.63987
2124,0.14,Lowell,214056.91670,931939.49407
2114,0.22,Lowell,213530.44975,932487.49536
2113,0.19,Lowell,214178.99199,932881.11548
2112,0.13,Lowell,214666.26046,932979.32933
2111,0.12,Lowell,214950.51980,933106.36936
2110,0.24,Lowell,215072.74135,933488.13396
2090,0.17,Lowell,215669.71754,933580.07713
2091,0.16,Lowell,215878.45916,933997.66340
2092,0.23,Lowell,216514.83932,934155.68320
2152,2.21,Dracut,217493.18778,936296.29404
2149,5.29,Dracut,219442.83822,939203.14612
2178,1.21,Westford,206668.83886,929761.06902
2176,3.88,Westford,205246.72977,931339.53163
2170,2.05,Tyngsborough,206871.20497,934512.89171
2165,0.85,Tyngsborough,207251.44487,936212.79298
2164,1.07,Tyngsborough,208908.30546,936952.58856
2163,0.96,Tyngsborough,209266.99356,938091.85483
2161,1.29,Dracut,211505.56307,937808.74369
2122,0.19,Lowell,214182.25904,931122.72438
2125,0.20,Lowell,213408.06601,931830.11578
2083,0.43,Lowell,212551.07118,932516.21829
2087,0.17,Lowell,214439.79502,933857.58011
2088,0.23,Lowell,215216.46930,934384.77614
2089,0.21,Lowell,216071.98012,934738.27794
2153,1.61,Dracut,216339.94801,937349.43815
1507,2.56,Wayland,210253.85115,901008.89003
1505,2.91,Wayland,211182.02098,904345.16311
1546,2.22,Sudbury,207516.24103,902396.29416
1548,0.98,Sudbury,205833.68371,900729.69329
1545,3.39,Sudbury,204367.41116,903387.75058
1464,0.30,Maynard,202882.39831,908679.92459
2256,2.14,Hudson,197217.83274,903658.24746
2254,0.79,Hudson,196558.51935,905046.26614
1416,7.74,Lincoln,216908.82946,908787.97112
1469,1.67,Weston,217655.94298,904527.00671
1415,3.84,Lincoln,214033.63863,907875.23485
1434,2.17,Concord,213408.53739,911053.24030
1468,4.07,Weston,215552.19276,903530.17603
1435,1.73,Concord,211698.39902,910237.47437
1506,2.64,Wayland,212728.31011,903492.95432
1508,1.69,Wayland,212846.13816,900766.94782
1509,1.89,Wayland,210241.00194,898797.09351
1549,2.23,Sudbury,207810.55628,900224.97149
1552,0.90,Framingham,207597.84758,897664.74990
1550,1.21,Framingham,206888.56044,898634.70075
1547,3.86,Sudbury,203392.10218,901254.84804
2284,3.05,Marlborough,200105.93623,901883.90253
2257,2.72,Hudson,200026.80232,904129.29666
1554,0.58,Framingham,207856.52204,896491.38349
1553,1.24,Framingham,205799.82078,896259.01461
1580,0.96,Framingham,205081.00557,898575.67845
1579,3.54,Framingham,202728.94449,898594.96263
2285,1.20,Marlborough,200336.16301,900012.01499
2278,0.83,Marlborough,197921.32431,901836.15629
2277,0.79,Marlborough,196733.10712,901610.13489
2276,2.12,Marlborough,194441.92239,901566.16745
2255,0.76,Hudson,195274.43806,903370.14059
2252,0.28,Hudson,194947.51049,904559.64042
2253,1.20,Hudson,195473.68505,905765.72654
1558,0.85,Framingham,207755.21944,895402.19628
1563,0.71,Framingham,206468.87650,895156.50354
1565,0.57,Framingham,204981.36301,894789.02340
1582,2.14,Framingham,202459.56432,895650.17847
1581,1.40,Framingham,203987.48495,896565.97473
2291,3.00,Southborough,199950.96088,895660.41791
2286,1.58,Marlborough,199839.20508,898557.09836
2283,0.52,Marlborough,198537.65536,900192.60976
2279,0.26,Marlborough,197129.53896,900537.43707
2273,0.34,Marlborough,195599.27138,900438.82550
2260,0.47,Marlborough,192904.14260,900502.55044
2258,0.60,Marlborough,191283.16591,900995.99659
2251,0.27,Hudson,194534.67469,903198.32097
2250,1.73,Hudson,193148.43424,902930.57676
2248,1.18,Hudson,192922.04124,905145.21383
2249,0.80,Hudson,194057.24042,905705.50946
2303,4.60,Berlin,190693.90015,902888.48430
2302,4.36,Berlin,188343.86141,905479.72012
2226,6.90,Bolton,189295.71303,908555.39865
2225,6.47,Bolton,190633.80286,911583.47586
2221,4.36,Harvard,190835.97240,915703.63459
1417,0.76,Lincoln,216945.45326,911921.82203
2222,2.56,Harvard,193193.68486,917550.98123
2219,5.45,Harvard,190475.93434,919845.52921
1429,1.98,Bedford,215985.87545,915338.14266
1430,2.08,Bedford,217766.28050,913863.00832
1562,0.09,Framingham,207631.41504,894332.40228
1564,0.13,Framingham,206241.05173,894338.42533
1566,0.32,Framingham,204803.91953,893862.50161
1585,0.81,Framingham,203000.70544,894000.23131
1583,0.49,Framingham,201541.62441,894497.81188
1568,0.14,Framingham,206820.32321,894045.02006
1567,0.28,Framingham,205585.14173,893910.31046
1587,1.25,Framingham,205311.41437,892427.80831
1586,1.91,Framingham,203086.03363,892776.91909
1584,0.32,Framingham,200877.24985,893659.48350
2292,1.25,Southborough,199026.27956,893047.98764
2288,1.82,Southborough,196072.44790,894064.70272
1470,2.39,Weston,215252.48653,901135.57494
1510,2.14,Wayland,212747.95193,898615.14125
1512,0.98,Wayland,212090.81624,896909.36244
1511,1.01,Wayland,210593.62368,896850.61441
1555,1.17,Framingham,209206.65782,897051.10560
1557,0.14,Framingham,209088.25019,895537.91006
1559,0.15,Framingham,208319.91907,895017.96901
1561,0.11,Framingham,208237.60805,894529.10977
1569,0.11,Framingham,208192.18680,894091.19867
1570,0.41,Framingham,207374.68395,893594.93912
1571,0.45,Framingham,206272.86325,893247.18695
1588,0.55,Framingham,205539.79351,891052.02229
1595,0.72,Ashland,204032.95755,889720.37021
1593,1.60,Ashland,203066.46972,891134.76275
1592,4.10,Ashland,200401.00150,890822.50121
2294,1.82,Southborough,198173.37449,891356.98595
2293,1.63,Southborough,196594.93658,892556.52453
2290,1.77,Southborough,198344.97903,896408.37183
2280,0.23,Marlborough,196982.94970,899756.59782
2272,0.23,Marlborough,196231.00377,900521.07144
1473,2.70,Weston,217701.07738,899570.24798
1471,1.69,Weston,217934.38910,901463.87898
1472,1.40,Weston,215010.29236,899036.14811
1513,0.89,Natick,213562.99339,896571.75826
1516,0.76,Natick,211979.90040,895578.88894
1515,0.27,Natick,212308.96797,894741.59170
1517,0.46,Natick,211028.11598,895070.79891
1527,0.71,Natick,213877.38497,894033.78001
1526,0.83,Natick,212627.43854,893702.19250
1523,0.06,Natick,211086.71081,894216.89283
1519,0.23,Natick,210154.70117,894717.60199
1518,0.22,Natick,210241.08782,895276.46938
1478,0.95,Wellesley,215624.09564,894476.70302
1479,1.32,Wellesley,215883.90291,893036.54138
1535,0.10,Natick,213362.03099,892971.95999
1525,0.08,Natick,212097.46763,894357.88867
1524,0.72,Natick,211434.94647,893308.69166
1522,1.56,Natick,209488.83557,893304.82259
1556,0.09,Framingham,209555.00723,895529.40827
1481,0.19,Wellesley,217245.84993,894126.69413
1480,0.81,Wellesley,217244.82329,892662.42498
1538,2.48,Dover,217083.24203,889903.38990
1537,1.95,Natick,215158.40278,890234.51500
1536,1.15,Natick,214218.62875,892471.84836
1532,0.28,Natick,212491.68300,892183.97342
1531,0.24,Natick,211740.77276,892462.70889
1528,0.14,Natick,209742.10335,892484.33732
1574,0.30,Framingham,207842.64275,892631.24145
1560,0.27,Framingham,208969.69432,894784.90121
1482,0.58,Wellesley,218064.13606,893608.35182
1495,2.96,Needham,218759.46067,891271.11945
1539,2.69,Dover,220334.18317,888631.53005
1540,4.20,Dover,215169.96432,886933.62775
1534,2.55,Natick,213227.24320,890338.34917
1533,0.60,Natick,211646.43778,891380.26018
1530,0.91,Natick,210367.66284,891680.67060
1529,0.44,Natick,209056.35789,891897.34458
1575,0.16,Framingham,207642.30256,891880.94757
1573,0.17,Framingham,206874.87132,892130.10571
1572,0.27,Framingham,207162.62920,892774.18759
1520,0.18,Natick,209502.22470,894589.28046
1474,3.39,Weston,216734.54210,897625.39044
1475,1.53,Wellesley,217393.35359,896182.26766
1477,1.00,Wellesley,215259.31222,895618.73080
1514,0.45,Natick,213658.24789,895256.53191
1483,0.26,Wellesley,218328.69838,895384.01848
1476,0.40,Wellesley,217390.21995,894969.06861
1485,0.80,Wellesley,219274.54055,894881.50665
1489,0.69,Wellesley,220972.98980,895887.44402
1492,0.51,Needham,221203.81809,893901.86551
1493,1.30,Needham,220027.68052,893288.47502
1491,0.90,Needham,221793.37176,895188.23358
1502,0.35,Needham,222486.72436,893535.51738
1499,0.26,Needham,222079.65275,892673.56778
1494,0.94,Needham,220946.48343,892039.16687
1496,1.61,Needham,221471.00957,890486.80903
1045,0.42,Newton,223074.35448,895980.48826
1504,1.20,Needham,224015.83767,893643.31604
1501,0.67,Needham,223821.39401,892594.11585
1500,0.58,Needham,222884.26256,892369.41938
1498,0.26,Needham,221945.55075,891826.78352
1052,2.72,Dedham,224284.48842,889691.46922
1607,3.05,Westwood,223288.49961,887520.23134
1590,7.60,Sherborn,211022.00821,885406.24065
1591,8.53,Sherborn,209640.89877,888582.56129
1036,0.40,Newton,224984.20237,896914.56554
